% Model,Tutorial_final_sweep_part3_solved.mph
% Version,COMSOL 6.0.0.405
% Date,"Sep 12 2022, 15:04"
% Table,"Table 1 - Pol, SM_only"
% L_junc (nH),Eigenfrequency (GHz),zz (1),yz (1),xz (1)
9.053,6.447291980546846+2.163697803098536E-7i,0.029906112122981367,0.0011382178936939766,0.9677660297085735
9.053,6.447592354095553+1.4311913545582198E-7i,0.8816367805272532,5.244934636390752E-4,0.116249484508409
9.053,6.447958513365836+3.633154988310661E-6i,0.01142153141099685,0.00490170221666084,0.975350888351825
9.053,6.448181665519978+2.2332182306601387E-5i,0.24712308891754395,0.22822390920675462,0.47770253583944655
9.053,6.448217373510259+4.357836427289148E-4i,0.01048268806099699,0.9640326413315622,0.015598475494851494
9.053,6.448353574273042+0.006724021211308877i,0.057828682643388404,5.672577252768914E-4,0.93858535314205
9.053,6.448564554545691+2.443270406794127E-6i,0.10889659252201567,0.001342958696514794,0.8876512361014346
9.053,6.448687847757928+1.169491646005461E-5i,0.001999783225820336,0.9880812237500229,0.0017944392736145166
9.053,6.448771253151429+2.832098255036018E-6i,0.11939240119955719,0.08699834368095415,0.7292074853831787
9.053,6.44880986147106+0.004378949124307623i,0.3987702270059842,0.003963548525300119,0.5950253422342892
9.053,6.448971674477016+0.0029869696050579216i,0.013449163103238406,4.7489618035794504E-4,0.9834741645578563
9.053,6.449229308438829+0.003978086407172885i,0.7427207221679393,0.007178422752059948,0.2483005031027933
9.053,6.449315865801319+5.526957321155266E-6i,0.07362221893307329,0.6740563519074114,0.20001628879223135
9.053,6.449626658291676+3.6833994140927657E-6i,0.06450343248576831,0.0553223115916483,0.8137415545080245
9.053,6.449706184015955+0.0039048083696393713i,0.32306130527474286,0.0035999360596518583,0.6707769135890523
9.053,6.449711224314795+2.900755569138203E-6i,0.36035830407116437,0.004801909703980793,0.6305472227295722
9.053,6.449758648842002+3.72741183393677E-5i,0.06743918593082651,0.09175716644986434,0.7936325016009994
9.053,6.449849105362123+1.2480098352306003E-5i,0.31028197198600593,0.2178696236960336,0.4179141452278846
9.053,6.449961757554877+4.071994672111823E-5i,0.3962779491668868,0.030178269427067292,0.5580804584354201
9.053,6.450125689185473+9.455662345690337E-5i,0.3254125268310958,0.018195948805914682,0.6436191507804132
9.053,6.450166789656706+2.8658946236060966E-6i,0.5834722199546424,0.02967905578437113,0.3760067119057726
9.053,6.450224933768512+8.305185120154507E-6i,0.40292071642784155,0.1024759017918582,0.45640163751674
9.053,6.450431485649578+6.830446656026188E-4i,0.00943366158874054,0.9657721418235162,0.012383451147079599
9.053,6.450527829686048+9.869489777667635E-6i,0.8649823265248628,0.0020733626851861743,0.13054014095150812
9.053,6.450859530535122+0.0013093150970930844i,0.031784157738505577,9.034063328595812E-4,0.9615235105551385
9.053,6.4510324409088415+1.98455913459484E-4i,0.16808786228853906,0.012748008941157036,0.8090152360103248
9.053,6.451119705384995+0.0038806662428253484i,0.0786470464644373,5.156510321504553E-4,0.916728027877219
9.053,6.45129489747296+0.0015254341395484039i,0.015721602122407384,0.001997457833230575,0.9761935895175596
9.053,6.451516356421498+0.002815829262002319i,0.03176352495328033,8.767976449178323E-4,0.961787965672358
9.053,6.451700616025743+1.1682845864646088E-4i,0.08533866877235116,0.016512875678065763,0.889074551557518
9.053,6.451853504811572+0.0012136668654834954i,6.630096908238905E-4,0.9918758668646389,0.003532191590721778
9.053,6.451885144004949+2.6249441108030076E-5i,0.22665012057419107,0.333515932442784,0.3761390739848207
9.053,6.4520448913287956+2.7683190438252176E-6i,0.04241401161132147,0.8988936543889307,0.030881001853856022
9.053,6.4521944813994905+1.3982096108114537E-5i,0.07687037027120022,0.007545637561770338,0.911303828187764
9.053,6.452221621939251+2.7805033858164016E-4i,0.06383991250267768,0.8166290370135882,0.08409711717138388
9.053,6.4523654054498945+0.005214204215382914i,0.708792968733831,0.004782167859138875,0.284517118956972
9.053,6.45244212686921+2.0856874350989832E-5i,0.11268633971523491,0.20661114872082276,0.5873190812395723
9.053,6.452464618979389+8.450106446375294E-5i,0.06341318110619241,0.1356481283029361,0.7802028108092511
9.053,6.4526367265428926+6.68598079411573E-5i,0.0807238568898899,0.2593814919876635,0.614828165373252
9.053,6.452718276660339+2.388216005159494E-5i,0.0691714473204881,0.24133407363712425,0.6368884585780783
9.053,6.4529203112892946+8.454863010027086E-6i,0.6754873265692077,0.005312502205602549,0.3153694305940333
9.053,6.452973361072526+1.5797896558665187E-5i,0.11259686946145919,0.03149742387185269,0.8393534261457428
9.053,6.453335421840472+3.057086976382775E-5i,0.19381526933312923,0.04378019489966014,0.7494716041865638
9.053,6.453512223396957+0.0011203609426221925i,0.02018484737376528,0.9516436290911978,0.014641232830101117
9.053,6.453597727251201+3.778277962600947E-5i,0.2672421954204881,0.07180683325135688,0.6464337929308908
9.053,6.453734047241077+2.4698491560078648E-6i,0.8059222858454019,0.021612936891622293,0.16743946902287213
9.053,6.453769426035885+8.002883427485897E-5i,0.23779215954220653,0.13589584065948448,0.6018876886602332
9.053,6.453850319702269+0.0012976787448630627i,7.642581591719095E-4,0.9944265765749245,4.322965356577451E-4
9.053,6.453882331441338+1.9479972089030124E-6i,0.9169136805482048,0.011594828865784017,0.0682652972064844
9.053,6.454033559374724+6.368602903211651E-5i,0.27178739654454265,0.45007881836547897,0.2191313611251533
9.053,6.454442102370683+2.029775559494814E-5i,0.31429658287767265,0.3396418190914231,0.2896415274941449
9.053,6.454511752280837+0.005550490407667809i,0.0368523195847301,3.3924788814421625E-4,0.9611123415583552
9.053,6.454626774780617+1.0556830585810476E-4i,0.06962201866011118,0.016540181387839102,0.902820969085721
9.053,6.454632410873689+0.0014503532607050668i,0.009339889440867536,0.9711630339020988,0.008120760595953534
9.053,6.45472659949566+0.006369970566176545i,0.8266261279010171,0.00523138771174812,0.16661122822372262
9.053,6.454909781193492+1.0305531435194123E-4i,0.004594582316085066,0.005193550389010167,0.985154906779594
9.053,6.455120829204113+0.005701359088593041i,0.774138383219827,0.004950652587461784,0.2191875957252115
9.053,6.455246308324018+2.5617881858639103E-5i,0.2872400138427337,0.01980105751712596,0.6855618311477558
9.053,6.455401850062981+1.9821890096054875E-5i,0.6416954424532231,0.006589380658015152,0.34687961036956855
9.053,6.455570909858198+3.3009672699917656E-5i,0.2333041978313018,0.016477052766755946,0.7425542988420614
9.053,6.455579375935758+0.008433759037689477i,0.030379374561602095,4.4883814993853583E-4,0.9659367120404757
9.053,6.45559666927953+0.0058677249751597415i,0.8193262650945913,0.003522978674658179,0.17545840898400283
9.053,6.455620834246186+0.0018684447683769128i,0.0018879694802851964,0.9959673815587363,2.2247434658542736E-4
9.053,6.455675554006436+2.2420299610415452E-5i,0.3492961090702073,0.009115900490230954,0.6364455186699082
9.053,6.455837651846061+0.0013024486231216989i,0.0018384624039598648,0.9947506575541568,8.935434096459292E-4
9.053,6.4559227528931+6.431160659489907E-6i,0.5068754983497239,0.049481859066184526,0.4402474978856772
9.053,6.455940798421035+5.038726134024898E-5i,0.10891117867426287,0.03567002202204507,0.8457479069986554
9.053,6.456006207085571+0.001841661366339856i,0.002054043632863288,0.9924920593463442,9.234392852373638E-4
9.053,6.456038019698717+2.591018528410646E-7i,0.04087639121043784,0.9430755756672949,0.014996428183292347
9.053,6.456059153293771+0.006308007666880289i,0.06596658768316618,6.692333581121639E-4,0.9310218372300604
9.053,6.456249685778934+0.0014912180279575134i,0.009476793912515364,0.9671800204575601,0.011172320897440626
9.053,6.4563503526639865+1.0989375418647638E-6i,0.8556582394663013,0.005173232735649248,0.13679856178062688
9.053,6.456495474749472+3.0060915620123703E-5i,0.15522064882822387,0.11076419792031668,0.71481088187984
9.053,6.456601496290069+2.285384208557503E-5i,0.20253142112179684,0.40998859328116277,0.35606606530135054
9.053,6.456638340301447+0.0017019464248611159i,0.001089254916231496,0.9960261663185989,5.109093743212358E-4
9.053,6.456744523230677+3.902612008747261E-5i,0.07684037514284174,0.18585294814685652,0.7183226041626908
9.053,6.456818118335393+0.005265197976704257i,0.005008570431207868,2.062591345688258E-4,0.9922367798851228
9.053,6.456819974281583+2.982315592253554E-4i,0.0430491194765814,0.7320027740527694,0.19992640656015748
9.053,6.456892649970501+3.221569382029371E-6i,0.027231540352626805,0.10038279815459282,0.8626526343480428
9.053,6.457231992230088+1.8790723714085227E-5i,0.024858495520117988,0.06214447840386011,0.900285763549017
9.053,6.457423029094403+0.0020273360111027713i,0.0017386457140642288,0.9937314618206708,5.223528495438092E-4
9.053,6.457588764404293+5.224835034303151E-5i,0.0988356722430918,0.07554389046225703,0.8124642751604687
9.053,6.457651888634101+0.001647081601971657i,9.86721909125481E-4,0.9961108850630424,2.7193726901320574E-4
9.053,6.457779213889485+2.653352546876934E-7i,0.042963501936679575,0.9441340986717276,0.011480417373637275
9.053,6.457947918786698+1.1467579972588634E-6i,0.32868622706436096,0.03527275240003779,0.6324090694768274
9.053,6.458021531962001+5.1101276498397335E-6i,0.3087932051332885,0.012029569815210178,0.6760035191698668
9.053,6.4581001194070495+9.984733664079871E-6i,0.17633379822545123,0.013863597204830356,0.8048035032858056
9.053,6.4582778189316885+5.017823582132384E-6i,0.0761331884012055,0.1390125536346325,0.6929363245040381
9.053,6.4582929767108705+2.417009511877777E-5i,0.14418458505925597,0.02621267113304093,0.8122777625625319
9.053,6.458487610869788+1.494417272118866E-5i,0.1804694234821133,0.007930842556318237,0.8044362091324405
9.053,6.458590533641067+4.743683777686694E-6i,0.435318199752812,0.1352414121965775,0.4026919826145942
9.053,6.458689710599174+2.219378836036894E-6i,0.7480668084022257,0.06424711951421472,0.17461534760116765
9.053,6.458695104169093+0.0015546024025701287i,9.829194967031388E-4,0.9960691760587967,2.287047918101832E-4
9.053,6.45918423095549+3.382473781240261E-6i,0.3865737343141151,0.26442923568387333,0.2855003745536093
9.053,6.459442325201189+1.5363998486250708E-6i,0.23017496429286777,0.1511051148725733,0.5068584592118308
9.053,6.459522156774374+7.472689534903498E-7i,0.13436887803079836,0.028156501683730822,0.825375888782282
9.053,6.459635297941603+0.00179519091519664i,0.002254019563192739,0.992579192593273,9.784362774196403E-4
9.053,6.459690850436409+1.905077033569187E-6i,0.48360857204178637,0.03591633574836252,0.46381163378645973
9.053,6.4597292261237085+0.001523567858334169i,9.523976976935354E-4,0.9956561250696054,2.814028347568605E-4
9.053,6.45979629596688+1.2409910075282912E-6i,0.48737686266451297,0.018718162597633217,0.4807719687254714
9.053,6.459869444936142+1.8989548624156658E-7i,0.0069477518314040015,0.9776975933916329,0.013564693544035895
9.053,6.459904755639908+8.344197829869208E-6i,0.039176610083767174,0.020584288846230866,0.9325145905140657
9.053,6.460042350187784+4.471798122662508E-6i,0.11572437153702342,0.02370053130646401,0.8481339533082038
9.053,6.460253671950969+2.0521415777110128E-6i,0.10557882724604858,0.07562369841207442,0.751240384384552
9.053,6.460403528603738+8.565968654209906E-6i,0.05047672218036465,0.02904855060943104,0.9014054998354132
9.053,6.460710186347609+0.0015268693702173385i,0.0019419110472105668,0.9903228184309784,0.0028225095880590884
9.053,6.461217934324809+1.100502129958735E-6i,0.7324131146422836,0.04372932376740403,0.2151918650840002
9.053,6.4612656335071526+2.1045672829924065E-6i,0.36174796018045463,0.3367577951491379,0.2574651882922029
9.055,6.441504789906151+1.2561547497251005E-5i,0.013966764479505178,0.9586886925230858,0.016993229590029513
9.055,6.4415489123034755+6.5019263637410695E-6i,0.056931633452295814,0.8439581599658482,0.06510391802029912
9.055,6.44172758666012+0.0020402950329650514i,0.009548742058949868,2.6400602021892783E-4,0.9759884030238999
9.055,6.441807481299687+3.0383489127739215E-6i,0.21937744683867696,0.41010845600171697,0.30126518408379005
9.055,6.441935354248185+1.1926443402751658E-5i,0.04351632933113554,0.8763348932658074,0.061787769735228516
9.055,6.441936548298026+7.502367360408274E-4i,0.9915400431750537,0.003481217455003489,0.003991725758281943
9.055,6.442097682810854+3.197915192321368E-6i,0.22923243385996314,0.4166218360601408,0.30161937001070965
9.055,6.442256240186885+6.001407629137621E-7i,0.011057993005101437,0.02240320635105681,0.9571177452998855
9.055,6.442363110601597+2.4748829070714398E-6i,0.09486173067230164,0.7588909156259577,0.11890935154329191
9.055,6.44262669335945+1.3103731653474642E-5i,0.01311671228785382,0.9584971464063881,0.015245125250744656
9.055,6.44263804820877+5.64096671249851E-6i,0.009199519711253554,0.9658349405704689,0.008735419116116857
9.055,6.4429861521807315+7.679280561670806E-4i,0.9896808561174326,0.00420921363857767,0.005077488198881503
9.055,6.443057953546647+0.0021835893783179877i,0.009384413396244701,3.4913954696173994E-4,0.9765067268975364
9.055,6.443196226802686+8.305754191116655E-4i,0.9864101058422,0.009049570699594018,0.003566371914843621
9.055,6.443264614635145+2.106849785773769E-5i,0.013271188763802592,0.9658536483499967,0.010589574129256013
9.055,6.4435537401042255+2.6042946676287235E-8i,0.00909392844797669,0.003878058851470804,0.9850123502716815
9.055,6.443565681341511+4.327348735921167E-7i,0.2879318176627147,0.3058826050589858,0.281316624833827
9.055,6.443678221961595+7.712446936905555E-5i,0.0024467794124368955,0.9904600250908723,0.0023171259640190458
9.055,6.443774480661604+2.355304088409778E-6i,0.010753600001755612,0.0073349451639801696,0.973198035484774
9.055,6.4438556332910295+8.015330531869327E-4i,0.9897395140439141,0.003977015100371533,0.005391317204003324
9.055,6.443981529372309+5.1690297587059695E-6i,0.03234582579536432,0.05025479122895246,0.8672362882055588
9.055,6.444118555194031+7.730610004226555E-6i,0.12873496816871965,0.06312896034944254,0.7743562239428605
9.055,6.444213096356923+1.8023841522080374E-6i,0.39012560927978496,0.1357175221236531,0.42191471568428845
9.055,6.444242063040571+7.869531203226713E-4i,0.9904933910831716,0.003572064655830357,0.005028993732970352
9.055,6.444520355806145+2.4857485444274273E-6i,0.006372405168680094,0.9595017459786254,0.014670300104810607
9.055,6.444747634088654+0.0030107167317037823i,0.9811263521703577,0.012104809508966492,0.0053714851740945275
9.055,6.44482615381113-5.717094915442739E-8i,0.9594724296478333,5.968649795674217E-4,0.03842935370508157
9.055,6.445147876169115+3.0136583930949354E-5i,0.03732718491031964,0.017275701731196386,0.9333570155205668
9.055,6.445445769583819+0.0010091905237229293i,0.990536839223777,0.0025894264035920293,0.005900221559397198
9.055,6.445458107468971+9.743828417520707E-4i,0.9890933664020537,0.002602591513931097,0.0073340833338462865
9.055,6.445462060013073+2.724766547184742E-6i,0.36569926492623506,0.24159725199970886,0.3298387802792508
9.055,6.445546152649072+4.529370392604514E-5i,0.02568987317854832,0.9159245429379961,0.032808968723387164
9.055,6.445574979570349+2.0069285099370496E-4i,0.006095420305142864,0.9817470050924948,0.005085488963317728
9.055,6.446021555623324+6.833555772076035E-6i,0.04204372765865695,0.675039022061057,0.21269034583369223
9.055,6.446027827343388+0.006885126049680996i,0.014234950283077526,2.234953524287007E-4,0.9833293725140965
9.055,6.4460590213400835+1.654836018530416E-6i,0.0462325731320528,0.166670018784629,0.768729748387397
9.055,6.446245834090679+5.044288210724086E-6i,0.1096010971787156,0.7468246287492961,0.07564080099816817
9.055,6.446794795091176+1.194175013717476E-5i,0.014501725180705626,0.006325319337099192,0.9712324544199531
9.055,6.44681676680869+0.004796729512858159i,0.010125453115949286,3.5268224446314785E-4,0.9877017776514448
9.055,6.446925627178704+3.927293560903925E-5i,0.045355650992702744,0.013156752744494044,0.9309192889132621
9.055,6.446980689133925+0.006654655029521953i,0.010935154809556867,1.29854867965663E-4,0.9866366812111452
9.055,6.447133687930769+1.2335492987114879E-5i,0.0020655868450262824,0.9902912007985002,5.254438092226794E-4
9.055,6.44729197430092+2.2255901724261722E-7i,0.029960232760073244,0.0011378668079017292,0.9677124562839055
9.055,6.447592338081444+1.4319363733790472E-7i,0.881649410030858,5.244717296511391E-4,0.11623684038611683
9.055,6.447958593332777+3.888760736273268E-6i,0.011316622867400318,0.004811631894815527,0.9755589032893052
9.055,6.448181583715995+2.2623772429610783E-5i,0.24720398197954072,0.22811948639415028,0.4777140282537049
9.055,6.448217542892544+4.359722433035732E-4i,0.010579744526228695,0.9637495635474292,0.01576893896891677
9.055,6.4483541851893404+0.006723192024274545i,0.0578720980283869,5.633800368218399E-4,0.9385457774734767
